Reporter,Partner,Flow,Item_code,type_Item,Year,Reported_value,Final_value,Final_value_methodology,Balanced_value
CH,LS,M,SK,s,2015,,0.566319,M2.2,0.60378
CH,LS,M,SL,s,2015,,2e-06,M2.2,5.5e-05
CH,LS,M,S,s,2016,,1.374537,M1.3,1.647071
CH,LS,M,SA,s,2016,,0.0,M2.2,0.0
CH,LS,M,SB,s,2016,,0.032517,M2.2,0.038004
CH,LS,M,SC,s,2016,,0.287257,M2.2,0.306144
CH,LS,M,SD,s,2016,,0.019283,M2.2,0.103327
CH,LS,M,SE,s,2016,,3e-06,M2.2,4e-06
CH,LS,M,SF,s,2016,,0.007655,M2.2,0.00831
CH,LS,M,SG,s,2016,,0.000198,M2.2,0.000262
CH,LS,M,SH,s,2016,,0.003089,M2.2,0.004291
CH,LS,M,SI,s,2016,,0.055754,M2.2,0.071225
CH,LS,M,SJ,s,2016,,0.230983,M2.2,0.25316
CH,LS,M,SK,s,2016,,0.737796,M2.2,0.862304
CH,LS,M,SL,s,2016,,2e-06,M2.2,4e-05
CH,LS,M,S,s,2017,,1.398444,M1.3,1.266705
CH,LS,M,SA,s,2017,,0.0,M2.2,0.0
CH,LS,M,SB,s,2017,,0.046132,M2.2,0.040946
CH,LS,M,SC,s,2017,,0.380951,M2.2,0.313917
CH,LS,M,SD,s,2017,,0.023545,M2.2,0.06629
CH,LS,M,SE,s,2017,,4e-06,M2.2,4e-06
CH,LS,M,SF,s,2017,,0.012121,M2.2,0.009951
CH,LS,M,SG,s,2017,,0.000252,M2.2,0.000333
CH,LS,M,SH,s,2017,,0.003077,M2.2,0.003944
CH,LS,M,SI,s,2017,,0.073207,M2.2,0.065354
CH,LS,M,SJ,s,2017,,0.318929,M2.2,0.286422
CH,LS,M,SK,s,2017,,0.540222,M2.2,0.479489
CH,LS,M,SL,s,2017,,2e-06,M2.2,5.4e-05
CH,LS,M,S,s,2018,,1.426462,M1.3,1.258044
CH,LS,M,SA,s,2018,,0.0,M2.2,0.0
CH,LS,M,SB,s,2018,,0.06308,M2.2,0.053672
CH,LS,M,SC,s,2018,,0.383277,M2.2,0.306248
CH,LS,M,SD,s,2018,,0.020736,M2.2,0.073979
CH,LS,M,SE,s,2018,,4e-06,M2.2,4e-06
CH,LS,M,SF,s,2018,,0.008822,M2.2,0.006946
CH,LS,M,SG,s,2018,,0.000235,M2.2,0.000328
CH,LS,M,SH,s,2018,,0.002768,M2.2,0.003904
CH,LS,M,SI,s,2018,,0.056381,M2.2,0.035252
CH,LS,M,SJ,s,2018,,0.276195,M2.2,0.25441
CH,LS,M,SK,s,2018,,0.614962,M2.2,0.523243
CH,LS,M,SL,s,2018,,2e-06,M2.2,5.8e-05
CH,LS,M,S,s,2019,,1.324658,M1.3,1.139715
CH,LS,M,SA,s,2019,,0.0,M2.2,0.0
CH,LS,M,SB,s,2019,,0.061048,M2.2,0.049573
CH,LS,M,SC,s,2019,,0.348974,M2.2,0.269318
CH,LS,M,SD,s,2019,,0.020733,M2.2,0.079412
CH,LS,M,SE,s,2019,,5e-06,M2.2,4e-06
CH,LS,M,SF,s,2019,,0.010013,M2.2,0.007542
CH,LS,M,SG,s,2019,,0.000183,M2.2,0.000294
CH,LS,M,SH,s,2019,,0.001852,M2.2,0.003068
CH,LS,M,SI,s,2019,,0.052377,M2.2,0.035393
CH,LS,M,SJ,s,2019,,0.255768,M2.2,0.22919
CH,LS,M,SK,s,2019,,0.573701,M2.2,0.465864
CH,LS,M,SL,s,2019,,2e-06,M2.2,5.8e-05
CH,LS,M,S,s,2020,,1.280271,M1.3,1.033816
CH,LS,M,SA,s,2020,,0.0,M2.2,0.0
CH,LS,M,SB,s,2020,,0.046113,M2.2,0.033518
CH,LS,M,SC,s,2020,,0.314095,M2.2,0.218698
CH,LS,M,SD,s,2020,,0.007681,M2.2,0.048417
CH,LS,M,SE,s,2020,,4e-06,M2.2,3e-06
CH,LS,M,SF,s,2020,,0.010956,M2.2,0.007517
CH,LS,M,SG,s,2020,,0.000186,M2.2,0.000423
CH,LS,M,SH,s,2020,,0.002324,M2.2,0.004614
CH,LS,M,SI,s,2020,,0.054459,M2.2,0.034856
CH,LS,M,SJ,s,2020,,0.268251,M2.2,0.266844
CH,LS,M,SK,s,2020,,0.576199,M2.2,0.418821
CH,LS,M,SL,s,2020,,2e-06,M2.2,0.000104
CH,LS,M,S,s,2021,,1.473621,M1.3,1.240198
CH,LS,M,SA,s,2021,,0.0,M2.2,0.0
CH,LS,M,SB,s,2021,,0.052836,M2.2,0.039985
CH,LS,M,SC,s,2021,,0.349811,M2.2,0.252473
CH,LS,M,SD,s,2021,,0.010031,M2.2,0.056777
CH,LS,M,SE,s,2021,,5e-06,M2.2,3e-06
CH,LS,M,SF,s,2021,,0.01007,M2.2,0.007223
CH,LS,M,SG,s,2021,,0.000174,M2.2,0.000382
CH,LS,M,SH,s,2021,,0.001265,M2.2,0.003362
CH,LS,M,SI,s,2021,,0.054014,M2.2,0.075716
CH,LS,M,SJ,s,2021,,0.290054,M2.2,0.270407
CH,LS,M,SK,s,2021,,0.70536,M2.2,0.533793
CH,LS,M,SL,s,2021,,2e-06,M2.2,7.6e-05
CH,LS,M,S,s,2022,,1.377325,M1.3,1.099955
CH,LS,M,SA,s,2022,,0.0,M2.2,0.0
CH,LS,M,SB,s,2022,,0.045598,M2.2,0.032878
CH,LS,M,SC,s,2022,,0.413489,M2.2,0.284134
CH,LS,M,SD,s,2022,,0.019789,M2.2,0.072096
CH,LS,M,SE,s,2022,,4e-06,M2.2,3e-06
CH,LS,M,SF,s,2022,,0.006743,M2.2,0.004642
CH,LS,M,SG,s,2022,,0.000182,M2.2,0.00037
CH,LS,M,SH,s,2022,,0.000341,M2.2,0.002681
CH,LS,M,SI,s,2022,,0.051511,M2.2,0.031444
CH,LS,M,SJ,s,2022,,0.252357,M2.2,0.248168
CH,LS,M,SK,s,2022,,0.58731,M2.2,0.423475
CH,LS,M,SL,s,2022,,2e-06,M2.2,6.4e-05
CH,LS,M,S,s,2023,,2.16333,M8.2,1.610185
CH,LS,M,SA,s,2023,,0.0,M2.2,0.0
CH,LS,M,SB,s,2023,,0.075193,M2.2,0.050906
CH,LS,M,SC,s,2023,,1.069802,M2.2,0.694458
CH,LS,M,SD,s,2023,,0.025436,M2.2,0.124186
CH,LS,M,SE,s,2023,,1e-06,M2.2,1e-06
CH,LS,M,SF,s,2023,,0.009506,M2.2,0.00617
CH,LS,M,SG,s,2023,,0.000141,M2.2,0.000429
CH,LS,M,SH,s,2023,,0.000345,M2.2,0.003548
CH,LS,M,SI,s,2023,,0.053748,M2.2,0.030699
CH,LS,M,SJ,s,2023,,0.391508,M2.2,0.335723
CH,LS,M,SK,s,2023,,0.537648,M2.2,0.363988
CH,LS,M,SL,s,2023,,1e-06,M2.2,7.6e-05
CH,LS,M,S,s,2024,,2.941598,M8.2,2.15307
CH,LS,M,SA,s,2024,,0.0,M2.2,0.0
CH,LS,M,SB,s,2024,,0.090572,M2.2,0.058476
CH,LS,M,SC,s,2024,,1.473327,M2.2,0.92215
CH,LS,M,SD,s,2024,,0.026075,M2.2,0.174136
CH,LS,M,SE,s,2024,,3e-06,M2.2,2e-06
CH,LS,M,SF,s,2024,,0.011196,M2.2,0.006985
CH,LS,M,SG,s,2024,,0.000136,M2.2,0.000654
CH,LS,M,SH,s,2024,,0.000764,M2.2,0.005914
CH,LS,M,SI,s,2024,,0.063265,M2.2,0.040047
CH,LS,M,SJ,s,2024,,0.514522,M2.2,0.452769
CH,LS,M,SK,s,2024,,0.761738,M2.2,0.4918
CH,LS,M,SL,s,2024,,1e-06,M2.2,0.000138
CH,LT,M,S,s,2005,,139.923639,M8.2,65.004625
CH,LT,M,SA,s,2005,,0.0,W0,1.194174
CH,LT,M,SB,s,2005,,1.739006,M2.2,0.588349
CH,LT,M,SC,s,2005,,61.899048,M2.2,27.117625
CH,LT,M,SD,s,2005,,26.26559,M2.2,10.729539
CH,LT,M,SE,s,2005,,1.293176,M2.2,0.332451
CH,LT,M,SF,s,2005,,0.315935,M2.2,0.109606
CH,LT,M,SG,s,2005,,1.917438,M2.2,2.157406
CH,LT,M,SH,s,2005,,6.211957,M2.2,2.682697
CH,LT,M,SI,s,2005,,10.264333,M2.2,1.763202
CH,LT,M,SJ,s,2005,,27.820489,M2.2,17.231685
CH,LT,M,SK,s,2005,,2.140576,M2.2,0.758662
CH,LT,M,SL,s,2005,,0.05609,M2.2,0.339229
CH,LT,M,S,s,2006,,142.808562,M8.2,79.245762
CH,LT,M,SA,s,2006,,0.0,W0,0.754192
CH,LT,M,SB,s,2006,,1.796994,M2.2,0.883846
CH,LT,M,SC,s,2006,,64.850142,M2.2,48.409236
CH,LT,M,SD,s,2006,,25.724509,M2.2,8.587134
CH,LT,M,SE,s,2006,,1.246842,M2.2,0.367384
CH,LT,M,SF,s,2006,,0.411203,M2.2,0.119224
CH,LT,M,SG,s,2006,,2.293597,M2.2,2.637711
CH,LT,M,SH,s,2006,,5.842583,M2.2,3.048858
CH,LT,M,SI,s,2006,,10.141948,M2.2,2.854489
CH,LT,M,SJ,s,2006,,28.359298,M2.2,10.547178
CH,LT,M,SK,s,2006,,2.088932,M2.2,0.512946
CH,LT,M,SL,s,2006,,0.052513,M2.2,0.523564
CH,LT,M,S,s,2007,,163.01971,M8.2,87.423314
CH,LT,M,SA,s,2007,,0.0,W0,0.935214
CH,LT,M,SB,s,2007,,2.22628,M2.2,1.029774
CH,LT,M,SC,s,2007,,74.136284,M2.2,54.346032
CH,LT,M,SD,s,2007,,25.195197,M2.2,6.505354
CH,LT,M,SE,s,2007,,1.31325,M2.2,0.383576
CH,LT,M,SF,s,2007,,0.509802,M2.2,0.151784
CH,LT,M,SG,s,2007,,3.350416,M2.2,3.938563
CH,LT,M,SH,s,2007,,8.631669,M2.2,4.37098
CH,LT,M,SI,s,2007,,11.488705,M2.2,4.514903
CH,LT,M,SJ,s,2007,,33.753551,M2.2,9.644037
CH,LT,M,SK,s,2007,,2.362642,M2.2,0.786398
CH,LT,M,SL,s,2007,,0.051913,M2.2,0.816699
CH,LT,M,S,s,2008,,193.267008,M1.3,105.736848
CH,LT,M,SA,s,2008,,0.0,W0,0.937711
CH,LT,M,SB,s,2008,,2.663387,M2.2,1.298539
CH,LT,M,SC,s,2008,,90.840625,M2.2,62.835331
CH,LT,M,SD,s,2008,,26.046542,M2.2,6.730333
CH,LT,M,SE,s,2008,,1.498422,M2.2,0.447517
CH,LT,M,SF,s,2008,,0.582291,M2.2,0.200095
CH,LT,M,SG,s,2008,,4.168252,M2.2,3.396232
CH,LT,M,SH,s,2008,,10.259083,M2.2,5.29703
CH,LT,M,SI,s,2008,,13.801046,M2.2,4.153297
CH,LT,M,SJ,s,2008,,40.785311,M2.2,18.200717
CH,LT,M,SK,s,2008,,2.566873,M2.2,1.173076
CH,LT,M,SL,s,2008,,0.055176,M2.2,1.06697
CH,LT,M,S,s,2009,,186.205218,M1.3,112.087667
CH,LT,M,SA,s,2009,,0.0,W0,0.767924
CH,LT,M,SB,s,2009,,2.64989,M2.2,1.344048
CH,LT,M,SC,s,2009,,82.401838,M2.2,69.903114
CH,LT,M,SD,s,2009,,27.345735,M2.2,7.273655
CH,LT,M,SE,s,2009,,1.37652,M2.2,0.398248
CH,LT,M,SF,s,2009,,0.794299,M2.2,0.35083
CH,LT,M,SG,s,2009,,3.478598,M2.2,1.794569
CH,LT,M,SH,s,2009,,13.623682,M2.2,7.591167
CH,LT,M,SI,s,2009,,14.209367,M2.2,4.551035
CH,LT,M,SJ,s,2009,,37.447702,M2.2,16.574229
CH,LT,M,SK,s,2009,,2.811616,M2.2,0.710348
CH,LT,M,SL,s,2009,,0.06597,M2.2,0.828501
CH,LT,M,S,s,2010,,196.891689,M1.3,110.334547
CH,LT,M,SA,s,2010,,0.0,W0,2.063341
CH,LT,M,SB,s,2010,,2.972178,M2.2,1.139814
CH,LT,M,SC,s,2010,,87.66544,M2.2,57.08732
CH,LT,M,SD,s,2010,,27.620367,M2.2,6.580976
CH,LT,M,SE,s,2010,,1.374161,M2.2,0.390356
CH,LT,M,SF,s,2010,,0.80469,M2.2,0.340374
CH,LT,M,SG,s,2010,,3.056721,M2.2,0.788453
CH,LT,M,SH,s,2010,,15.660287,M2.2,8.041284
CH,LT,M,SI,s,2010,,15.100823,M2.2,11.757781
CH,LT,M,SJ,s,2010,,39.650692,M2.2,20.785917
CH,LT,M,SK,s,2010,,2.929519,M2.2,0.811711
CH,LT,M,SL,s,2010,,0.056812,M2.2,0.547219
CH,LT,M,S,s,2011,,243.959625,M1.3,185.665354
CH,LT,M,SA,s,2011,,0.0,W0,0.823532
CH,LT,M,SB,s,2011,,3.806682,M2.2,2.693141
CH,LT,M,SC,s,2011,,101.552557,M2.2,112.7105
CH,LT,M,SD,s,2011,,32.976571,M2.2,10.183736
CH,LT,M,SE,s,2011,,1.709265,M2.2,0.611826
CH,LT,M,SF,s,2011,,0.904846,M2.2,0.508688
CH,LT,M,SG,s,2011,,3.480704,M2.2,1.005367
CH,LT,M,SH,s,2011,,24.220629,M2.2,16.734132
CH,LT,M,SI,s,2011,,18.56904,M2.2,10.820628
CH,LT,M,SJ,s,2011,,52.983069,M2.2,27.863414
CH,LT,M,SK,s,2011,,3.693063,M2.2,1.252992
CH,LT,M,SL,s,2011,,0.063198,M2.2,0.457399
CH,LT,M,S,s,2012,,320.767524,M1.3,176.443819
CH,LT,M,SA,s,2012,,0.087711,M2.2,0.866694
CH,LT,M,SB,s,2012,,2.755074,M2.2,1.470999
CH,LT,M,SC,s,2012,,80.863449,M2.2,76.97554
CH,LT,M,SD,s,2012,,59.90612,M2.2,11.585071
CH,LT,M,SE,s,2012,,1.198142,M2.2,0.351172
CH,LT,M,SF,s,2012,,0.9268,M2.2,0.376325
CH,LT,M,SG,s,2012,,4.054405,M2.2,0.733175
CH,LT,M,SH,s,2012,,114.906211,M2.2,49.36641
CH,LT,M,SI,s,2012,,13.350938,M2.2,9.80216
CH,LT,M,SJ,s,2012,,39.538115,M2.2,23.713787
CH,LT,M,SK,s,2012,,3.135012,M2.2,0.770648
CH,LT,M,SL,s,2012,,0.045548,M2.2,0.431837
CH,LT,M,S,s,2013,,326.648538,M1.3,217.329138
CH,LT,M,SA,s,2013,,0.038513,M2.2,0.5812
CH,LT,M,SB,s,2013,,2.876105,M2.2,2.456109
CH,LT,M,SC,s,2013,,85.019063,M2.2,107.739024
CH,LT,M,SD,s,2013,,63.981546,M2.2,14.983887
CH,LT,M,SE,s,2013,,1.19378,M2.2,0.350334
CH,LT,M,SF,s,2013,,0.979798,M2.2,0.500114
CH,LT,M,SG,s,2013,,5.179973,M2.2,1.059453
CH,LT,M,SH,s,2013,,106.828808,M2.2,51.603579
CH,LT,M,SI,s,2013,,15.239356,M2.2,11.088707
CH,LT,M,SJ,s,2013,,42.992641,M2.2,25.891743
CH,LT,M,SK,s,2013,,2.266898,M2.2,0.668074
CH,LT,M,SL,s,2013,,0.052057,M2.2,0.406913
CH,LT,M,S,s,2014,,359.059218,M1.3,254.752974
CH,LT,M,SA,s,2014,,0.129543,M2.2,0.965976
CH,LT,M,SB,s,2014,,2.485153,M2.2,1.408516
CH,LT,M,SC,s,2014,,84.095612,M2.2,129.188441
CH,LT,M,SD,s,2014,,65.673631,M2.2,15.845788
CH,LT,M,SE,s,2014,,1.240534,M2.2,0.322844
CH,LT,M,SF,s,2014,,0.863171,M2.2,0.52026
CH,LT,M,SG,s,2014,,4.994748,M2.2,1.039877
CH,LT,M,SH,s,2014,,133.084823,M2.2,65.905861
CH,LT,M,SI,s,2014,,16.730898,M2.2,10.515468
CH,LT,M,SJ,s,2014,,46.860121,M2.2,27.993109
CH,LT,M,SK,s,2014,,2.850897,M2.2,0.703025
CH,LT,M,SL,s,2014,,0.050087,M2.2,0.34381
CH,LT,M,S,s,2015,,321.346469,M1.3,216.072425
CH,LT,M,SA,s,2015,,0.05112,M2.2,0.466892
CH,LT,M,SB,s,2015,,3.001928,M2.2,0.847762
CH,LT,M,SC,s,2015,,63.489097,M2.2,106.627209
CH,LT,M,SD,s,2015,,64.532604,M2.2,15.138052
CH,LT,M,SE,s,2015,,1.009938,M2.2,0.240639
CH,LT,M,SF,s,2015,,0.878982,M2.2,0.436408
CH,LT,M,SG,s,2015,,4.966852,M2.2,1.080268
CH,LT,M,SH,s,2015,,119.295711,M2.2,51.053869
CH,LT,M,SI,s,2015,,15.11552,M2.2,8.988482
CH,LT,M,SJ,s,2015,,45.95311,M2.2,29.96685
CH,LT,M,SK,s,2015,,2.997906,M2.2,0.809733
CH,LT,M,SL,s,2015,,0.0537,M2.2,0.416262
CH,LT,M,S,s,2016,,306.14376,M1.3,199.607746
CH,LT,M,SA,s,2016,,0.085058,M2.2,0.541878
CH,LT,M,SB,s,2016,,2.276463,M2.2,0.572643
CH,LT,M,SC,s,2016,,55.25434,M2.2,96.742861
CH,LT,M,SD,s,2016,,65.763933,M2.2,14.944756
CH,LT,M,SE,s,2016,,0.954153,M2.2,0.203943
CH,LT,M,SF,s,2016,,0.890436,M2.2,0.41154
CH,LT,M,SG,s,2016,,5.380509,M2.2,1.150315
CH,LT,M,SH,s,2016,,109.162029,M2.2,47.867215
CH,LT,M,SI,s,2016,,16.260172,M2.2,6.954773
CH,LT,M,SJ,s,2016,,45.034909,M2.2,28.762528
CH,LT,M,SK,s,2016,,5.021099,M2.2,1.207671
CH,LT,M,SL,s,2016,,0.06066,M2.2,0.247624
CH,LT,M,S,s,2017,,312.521381,M1.3,240.075573
CH,LT,M,SA,s,2017,,0.124733,M2.2,32.475193
CH,LT,M,SB,s,2017,,2.775506,M2.2,1.020093
CH,LT,M,SC,s,2017,,63.028077,M2.2,94.38007
CH,LT,M,SD,s,2017,,68.901185,M2.2,19.404486
CH,LT,M,SE,s,2017,,1.131527,M2.2,0.36542
CH,LT,M,SF,s,2017,,1.210474,M2.2,0.675032
CH,LT,M,SG,s,2017,,5.901288,M2.2,1.414183
CH,LT,M,SH,s,2017,,94.06655,M2.2,47.990517
CH,LT,M,SI,s,2017,,18.42334,M2.2,10.00313
CH,LT,M,SJ,s,2017,,53.730329,M2.2,31.304678
CH,LT,M,SK,s,2017,,3.16446,M2.2,0.818861
CH,LT,M,SL,s,2017,,0.063912,M2.2,0.22391
CH,LT,M,S,s,2018,,329.183751,M1.3,338.652069
CH,LT,M,SA,s,2018,,0.070591,M2.2,64.083151
CH,LT,M,SB,s,2018,,4.268405,M2.2,1.860667
CH,LT,M,SC,s,2018,,71.931404,M2.2,129.173527
CH,LT,M,SD,s,2018,,67.274173,M2.2,24.484054
CH,LT,M,SE,s,2018,,1.255483,M2.2,0.553541
CH,LT,M,SF,s,2018,,0.98168,M2.2,0.714127
CH,LT,M,SG,s,2018,,6.367955,M2.2,1.973387
CH,LT,M,SH,s,2018,,101.137594,M2.2,68.011771
CH,LT,M,SI,s,2018,,16.592398,M2.2,11.867322
CH,LT,M,SJ,s,2018,,55.128973,M2.2,34.229332
CH,LT,M,SK,s,2018,,4.112666,M2.2,1.419041
CH,LT,M,SL,s,2018,,0.062429,M2.2,0.282149
CH,LT,M,S,s,2019,,312.845789,M1.3,364.684981
CH,LT,M,SA,s,2019,,0.101747,M2.2,67.339445
CH,LT,M,SB,s,2019,,4.486164,M2.2,1.844023
CH,LT,M,SC,s,2019,,71.56442,M2.2,147.675982
CH,LT,M,SD,s,2019,,72.295118,M2.2,29.997788
CH,LT,M,SE,s,2019,,1.845165,M2.2,0.847078
CH,LT,M,SF,s,2019,,1.201844,M2.2,0.988404
CH,LT,M,SG,s,2019,,5.517771,M2.2,2.578112
CH,LT,M,SH,s,2019,,76.785222,M2.2,59.735271
CH,LT,M,SI,s,2019,,17.216826,M2.2,11.3524
CH,LT,M,SJ,s,2019,,57.560772,M2.2,39.936034
CH,LT,M,SK,s,2019,,4.21193,M2.2,1.990797
CH,LT,M,SL,s,2019,,0.05881,M2.2,0.399646
CH,LT,M,S,s,2020,,315.711141,M1.3,354.631631
CH,LT,M,SA,s,2020,,0.163506,M2.2,67.347504
CH,LT,M,SB,s,2020,,3.611183,M2.2,1.458927
CH,LT,M,SC,s,2020,,69.433023,M2.2,130.116926
CH,LT,M,SD,s,2020,,27.993918,M2.2,9.936097
CH,LT,M,SE,s,2020,,1.704408,M2.2,0.601934
CH,LT,M,SF,s,2020,,1.383818,M2.2,0.971539
CH,LT,M,SG,s,2020,,6.224986,M2.2,2.280219
CH,LT,M,SH,s,2020,,111.433163,M2.2,82.183679
CH,LT,M,SI,s,2020,,20.103621,M2.2,14.56244
CH,LT,M,SJ,s,2020,,69.000476,M2.2,42.996562
CH,LT,M,SK,s,2020,,4.599866,M2.2,1.750082
CH,LT,M,SL,s,2020,,0.059173,M2.2,0.425723
CH,LT,M,S,s,2021,,363.290644,M1.3,436.430289
CH,LT,M,SA,s,2021,,0.108005,M2.2,77.385071
CH,LT,M,SB,s,2021,,5.223792,M2.2,2.28649
CH,LT,M,SC,s,2021,,97.619352,M2.2,179.85235
CH,LT,M,SD,s,2021,,46.160334,M2.2,17.993202
CH,LT,M,SE,s,2021,,2.18831,M2.2,0.663692
CH,LT,M,SF,s,2021,,1.60585,M2.2,1.277436
CH,LT,M,SG,s,2021,,7.345621,M2.2,2.94234
CH,LT,M,SH,s,2021,,76.546608,M2.2,66.514378
CH,LT,M,SI,s,2021,,25.164694,M2.2,21.515665
CH,LT,M,SJ,s,2021,,94.150729,M2.2,62.21596
CH,LT,M,SK,s,2021,,7.108149,M2.2,3.252051
CH,LT,M,SL,s,2021,,0.069198,M2.2,0.531653
CH,LT,M,S,s,2022,,352.915538,M1.3,461.234565
CH,LT,M,SA,s,2022,,0.073601,M2.2,71.815189
CH,LT,M,SB,s,2022,,4.392612,M2.2,2.317242
CH,LT,M,SC,s,2022,,113.589672,M2.2,215.387815
CH,LT,M,SD,s,2022,,87.212946,M2.2,39.10116
CH,LT,M,SE,s,2022,,1.801359,M2.2,0.46751
CH,LT,M,SF,s,2022,,1.036066,M2.2,1.043908
CH,LT,M,SG,s,2022,,7.751645,M2.2,4.055132
CH,LT,M,SH,s,2022,,21.645112,M2.2,23.585342
CH,LT,M,SI,s,2022,,24.505516,M2.2,28.979684
CH,LT,M,SJ,s,2022,,84.968221,M2.2,70.679207
CH,LT,M,SK,s,2022,,5.871658,M2.2,2.972715
CH,LT,M,SL,s,2022,,0.067129,M2.2,0.829662
CH,LT,M,S,s,2023,,539.997187,M8.2,485.078467
CH,LT,M,SA,s,2023,,0.042446,M2.2,106.72787
CH,LT,M,SB,s,2023,,6.305937,M2.2,2.480112
CH,LT,M,SC,s,2023,,258.760392,M2.2,210.775591
CH,LT,M,SD,s,2023,,95.735898,M2.2,30.926005
CH,LT,M,SE,s,2023,,0.535331,M2.2,0.293298
CH,LT,M,SF,s,2023,,1.255756,M2.2,1.003248
CH,LT,M,SG,s,2023,,5.455145,M2.2,5.496374
CH,LT,M,SH,s,2023,,20.662836,M2.2,14.972903
CH,LT,M,SI,s,2023,,23.445166,M2.2,33.606009
CH,LT,M,SJ,s,2023,,122.985426,M2.2,76.568976
CH,LT,M,SK,s,2023,,4.773598,M2.2,1.409118
CH,LT,M,SL,s,2023,,0.039256,M2.2,0.818961
CH,LT,M,S,s,2024,,737.321329,M8.2,610.670208
CH,LT,M,SA,s,2024,,0.135971,M2.2,107.715356
CH,LT,M,SB,s,2024,,7.838222,M2.2,3.082852
CH,LT,M,SC,s,2024,,368.302154,M2.2,282.352478
CH,LT,M,SD,s,2024,,101.016298,M2.2,36.598101
CH,LT,M,SE,s,2024,,1.291656,M2.2,0.778658
CH,LT,M,SF,s,2024,,1.523682,M2.2,1.124605
CH,LT,M,SG,s,2024,,5.460518,M2.2,6.926829
CH,LT,M,SH,s,2024,,47.694972,M2.2,31.325249
CH,LT,M,SI,s,2024,,28.675716,M2.2,39.419585
CH,LT,M,SJ,s,2024,,168.341922,M2.2,98.474064
CH,LT,M,SK,s,2024,,6.997845,M2.2,2.141672
CH,LT,M,SL,s,2024,,0.042374,M2.2,0.730759
CH,LU,M,S,s,2005,,523.333799,E8.2,1877.97791
CH,LU,M,SA,s,2005,,0.0,W0,4.444146
CH,LU,M,SB,s,2005,,2.526457,M2.2,7.526609
CH,LU,M,SC,s,2005,,157.376803,E8.2,322.737647
CH,LU,M,SD,s,2005,,3.355519,E8.2,7.656935
CH,LU,M,SE,s,2005,,1.846427,M2.2,5.555732
CH,LU,M,SF,s,2005,,8.73163,E8.2,70.334083
CH,LU,M,SG,s,2005,,179.832609,E8.2,1059.864482
CH,LU,M,SH,s,2005,,14.332562,E8.2,49.704694
CH,LU,M,SI,s,2005,,76.963881,E8.2,182.247602
CH,LU,M,SJ,s,2005,,55.471753,E8.2,121.328605
CH,LU,M,SK,s,2005,,22.298393,M2.2,44.807493
CH,LU,M,SL,s,2005,,0.597766,M2.2,1.769882
CH,LU,M,S,s,2006,,542.774071,E8.2,2288.041733
CH,LU,M,SA,s,2006,,0.0,W0,5.456653
CH,LU,M,SB,s,2006,,2.603022,M2.2,8.943103
CH,LU,M,SC,s,2006,,160.707537,E8.2,376.086196
CH,LU,M,SD,s,2006,,3.295668,E8.2,8.320319
CH,LU,M,SE,s,2006,,1.766486,M2.2,6.543354
CH,LU,M,SF,s,2006,,11.473774,E8.2,77.061621
CH,LU,M,SG,s,2006,,205.748578,E8.2,1370.4068
CH,LU,M,SH,s,2006,,12.227524,E8.2,50.578889
CH,LU,M,SI,s,2006,,70.450757,E8.2,198.951962
CH,LU,M,SJ,s,2006,,52.280295,E8.2,132.843018
CH,LU,M,SK,s,2006,,21.660649,M2.2,50.984123
CH,LU,M,SL,s,2006,,0.559779,M2.2,1.865694
CH,LU,M,S,s,2007,,625.240818,E8.2,2830.040437
CH,LU,M,SA,s,2007,,0.0,W0,14.607481
CH,LU,M,SB,s,2007,,3.184508,M2.2,11.260524
CH,LU,M,SC,s,2007,,173.325794,E8.2,438.657052
CH,LU,M,SD,s,2007,,3.266961,E8.2,8.978597
CH,LU,M,SE,s,2007,,1.769278,M2.2,8.317239
CH,LU,M,SF,s,2007,,14.37963,E8.2,93.405151
CH,LU,M,SG,s,2007,,267.200477,E8.2,1759.715115
CH,LU,M,SH,s,2007,,15.169648,E8.2,67.628831
CH,LU,M,SI,s,2007,,69.543368,E8.2,216.245093
CH,LU,M,SJ,s,2007,,52.958379,E8.2,147.327786
CH,LU,M,SK,s,2007,,23.882578,M2.2,61.379038
CH,LU,M,SL,s,2007,,0.560196,M2.2,2.518529
CH,LU,M,S,s,2008,,694.288425,E8.2,3002.928617
CH,LU,M,SA,s,2008,,0.0,W0,12.991834
CH,LU,M,SB,s,2008,,3.679429,M2.2,11.491933
CH,LU,M,SC,s,2008,,198.515663,E8.2,500.016725
CH,LU,M,SD,s,2008,,3.362197,E8.2,9.431559
CH,LU,M,SE,s,2008,,1.906587,M2.2,9.961373
CH,LU,M,SF,s,2008,,16.330667,E8.2,102.68645
CH,LU,M,SG,s,2008,,302.001845,E8.2,1843.29696
CH,LU,M,SH,s,2008,,14.659012,E8.2,63.114575
CH,LU,M,SI,s,2008,,73.806617,E8.2,229.084269
CH,LU,M,SJ,s,2008,,54.574051,E8.2,151.693172
CH,LU,M,SK,s,2008,,24.868794,M2.2,66.25651
CH,LU,M,SL,s,2008,,0.583563,M2.2,2.903257
CH,LU,M,S,s,2009,,743.269823,E8.2,2668.339298
CH,LU,M,SA,s,2009,,0.0,W0,7.851114
CH,LU,M,SB,s,2009,,3.851396,M2.2,9.309284
CH,LU,M,SC,s,2009,,197.07562,E8.2,401.478332
CH,LU,M,SD,s,2009,,3.567818,E8.2,8.686712
